ElectionNumber	ElectionDate	ElectionName	CountyName	StatType	TotalRep	TotalDem	TotalOth	TotalNpa	GrandTotal	CompileDate
43888	11/05/2024	2024 General	Hernando	Voted Vote-by-Mail	2,905	2,339	110	1,011	6,365	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Highlands	Voted Vote-by-Mail	504	434	25	173	1,136	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Hillsborough	Voted Vote-by-Mail	1,049	1,379	68	558	3,054	10/09/2024  8:06AM
43888	11/05/2024	2024 General	Holmes	Voted Vote-by-Mail	307	135	8	30	480	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Indian River	Voted Vote-by-Mail	3,552	2,848	210	1,490	8,100	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Jackson	Voted Vote-by-Mail	669	585	5	62	1,321	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Jefferson	Voted Vote-by-Mail	130	251	6	29	416	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Lafayette	Voted Vote-by-Mail	82	25	2	5	114	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Lake	Voted Vote-by-Mail	4,172	4,423	198	1,885	10,678	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Lee	Voted Vote-by-Mail	6,194	3,825	249	2,732	13,000	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Leon	Voted Vote-by-Mail	2,683	5,897	147	1,326	10,053	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Levy	Voted Vote-by-Mail	814	529	32	154	1,529	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Liberty	Voted Vote-by-Mail	54	51	0	3	108	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Madison	Voted Vote-by-Mail	122	174	5	20	321	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Manatee	Voted Vote-by-Mail	3,683	2,965	149	1,441	8,238	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Marion	Voted Vote-by-Mail	4,677	5,112	244	1,717	11,750	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Martin	Voted Vote-by-Mail	2,992	2,324	167	1,018	6,501	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Miami-Dade	Voted Vote-by-Mail	17,777	26,101	950	13,907	58,735	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Monroe	Voted Vote-by-Mail	1,425	1,445	63	467	3,400	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Nassau	Voted Vote-by-Mail	1,479	815	90	509	2,893	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Okaloosa	Voted Vote-by-Mail	3,280	1,940	132	1,045	6,397	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Okeechobee	Voted Vote-by-Mail	328	224	17	64	633	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Orange	Voted Vote-by-Mail	2,369	4,425	140	1,447	8,381	10/11/2024  8:05AM
43888	11/05/2024	2024 General	Osceola	Voted Vote-by-Mail	417	589	26	244	1,276	10/11/2024  8:05AM
43888	11/05/2024	2024 General	Palm Beach	Voted Vote-by-Mail	15,999	33,622	1,454	12,162	63,237	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Pasco	Voted Vote-by-Mail	5,994	5,953	329	2,749	15,025	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Pinellas	Voted Vote-by-Mail	5,940	6,026	318	2,933	15,217	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Polk	Voted Vote-by-Mail	4,386	4,261	213	1,644	10,504	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Putnam	Voted Vote-by-Mail	616	484	22	192	1,314	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Santa Rosa	Voted Vote-by-Mail	2,089	1,234	86	534	3,943	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Sarasota	Voted Vote-by-Mail	2,970	3,528	153	1,300	7,951	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Seminole	Voted Vote-by-Mail	1,646	2,037	97	855	4,635	10/12/2024  8:05AM
43888	11/05/2024	2024 General	St. Johns	Voted Vote-by-Mail	2,266	2,578	121	827	5,792	10/12/2024  8:05AM
43888	11/05/2024	2024 General	St. Lucie	Voted Vote-by-Mail	2,957	3,653	180	1,487	8,277	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Sumter	Voted Vote-by-Mail	545	410	17	196	1,168	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Suwannee	Voted Vote-by-Mail	695	351	27	92	1,165	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Taylor	Voted Vote-by-Mail	185	100	2	10	297	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Union	Voted Vote-by-Mail	125	51	3	14	193	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Volusia	Voted Vote-by-Mail	5,678	5,549	345	2,743	14,315	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Wakulla	Voted Vote-by-Mail	387	358	18	100	863	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Walton	Voted Vote-by-Mail	922	454	34	220	1,630	10/12/2024  8:05AM
43888	11/05/2024	2024 General	Washington	Voted Vote-by-Mail	301	126	4	32	463	10/12/2024  8:05AM
