"County","Muni","HINDI","ward","WardCode","VoterCount"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town Of Ledgeview - Ward 11","WD-011","695"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 2","WD-002","419"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 3","WD-003","381"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 4","WD-004","733"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 5","WD-005","549"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 6","WD-006","655"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 7","WD-007","461"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 8","WD-008","674"
"BROWN COUNTY","TOWN OF LEDGEVIEW - BROWN COUNTY","05025","Town of Ledgeview - Ward 9","WD-009","399"
"BROWN COUNTY","TOWN OF MORRISON - BROWN COUNTY","05026","Town of Morrison - Ward 1","WD-001","440"
"BROWN COUNTY","TOWN OF MORRISON - BROWN COUNTY","05026","Town of Morrison - Ward 2","WD-002","579"
"BROWN COUNTY","TOWN OF NEW DENMARK - BROWN COUNTY","05028","Town of New Denmark - Ward 1","WD-001","286"
"BROWN COUNTY","TOWN OF NEW DENMARK - BROWN COUNTY","05028","Town of New Denmark - Ward 2","WD-002","351"
"BROWN COUNTY","TOWN OF NEW DENMARK - BROWN COUNTY","05028","Town of New Denmark - Ward 3","WD-003","411"
"BROWN COUNTY","TOWN OF PITTSFIELD - BROWN COUNTY","05030","Town of Pittsfield - Ward 1","WD-001","619"
"BROWN COUNTY","TOWN OF PITTSFIELD - BROWN COUNTY","05030","Town of Pittsfield - Ward 2","WD-002","617"
"BROWN COUNTY","TOWN OF PITTSFIELD - BROWN COUNTY","05030","Town of Pittsfield - Ward 3","WD-003","695"
"BROWN COUNTY","TOWN OF ROCKLAND - BROWN COUNTY","05034","Town of Rockland - Ward 1","WD-001","483"
"BROWN COUNTY","TOWN OF ROCKLAND - BROWN COUNTY","05034","Town of Rockland - Ward 2","WD-002","186"
"BROWN COUNTY","TOWN OF ROCKLAND - BROWN COUNTY","05034","Town of Rockland - Ward 3","WD-003","150"
"BROWN COUNTY","TOWN OF ROCKLAND - BROWN COUNTY","05034","Town Of Rockland - Ward 4","WD-004","418"
"BROWN COUNTY","TOWN OF SCOTT - BROWN COUNTY","05036","Town of Scott - Ward 1","WD-001","611"
"BROWN COUNTY","TOWN OF SCOTT - BROWN COUNTY","05036","Town of Scott - Ward 2","WD-002","622"
"BROWN COUNTY","TOWN OF SCOTT - BROWN COUNTY","05036","Town of Scott - Ward 3","WD-003","577"
"BROWN COUNTY","TOWN OF SCOTT - BROWN COUNTY","05036","Town of Scott - Ward 4","WD-004","729"
"BROWN COUNTY","TOWN OF WRIGHTSTOWN - BROWN COUNTY","05040","Town of Wrightstown - Ward 1","WD-001","368"
"BROWN COUNTY","TOWN OF WRIGHTSTOWN - BROWN COUNTY","05040","Town of Wrightstown - Ward 2","WD-002","270"
"BROWN COUNTY","TOWN OF WRIGHTSTOWN - BROWN COUNTY","05040","Town of Wrightstown - Ward 3","WD-003","160"
"BROWN COUNTY","TOWN OF WRIGHTSTOWN - BROWN COUNTY","05040","Town Of Wrightstown - Ward 4","WD-004","509"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 1","WD-001","817"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 2","WD-002","831"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 3","WD-003","889"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 4","WD-004","1370"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 5","WD-005","1037"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 6","WD-006","1320"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 7","WD-007","843"
"BROWN COUNTY","VILLAGE OF ALLOUEZ - BROWN COUNTY","05102","Village of Allouez - Ward 8","WD-008","1101"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 1","WD-001","692"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 10","WD-010","934"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 11","WD-011","900"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 12","WD-012","946"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 2","WD-002","656"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 3","WD-003","548"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 4","WD-004","702"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 5","WD-005","727"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 6","WD-006","888"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 7","WD-007","895"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 8","WD-008","898"
"BROWN COUNTY","VILLAGE OF ASHWAUBENON - BROWN COUNTY","05104","Village of Ashwaubenon - Ward 9","WD-009","999"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 1","WD-001","608"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 10","WD-010","1294"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 2","WD-002","545"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 3","WD-003","550"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 4","WD-004","688"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 5","WD-005","850"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 6","WD-006","1116"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 7","WD-007","973"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 8","WD-008","1256"
"BROWN COUNTY","VILLAGE OF BELLEVUE - BROWN COUNTY","05106","Village of Bellevue - Ward 9","WD-009","1010"
"BROWN COUNTY","VILLAGE OF DENMARK - BROWN COUNTY","05116","Village of Denmark - Ward 1","WD-001","580"
"BROWN COUNTY","VILLAGE OF DENMARK - BROWN COUNTY","05116","Village of Denmark - Ward 2","WD-002","337"
"BROWN COUNTY","VILLAGE OF DENMARK - BROWN COUNTY","05116","Village of Denmark - Ward 3","WD-003","429"
"BROWN COUNTY","VILLAGE OF GREENLEAF - BROWN COUNTY","05121","Village Of Greenleaf - Ward 1","WD-001","337"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 1","WD-001","777"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village Of Hobart - Ward 10","WD-010","403"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village Of Hobart - Ward 11","WD-011","624"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 2","WD-002","634"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 3","WD-003","379"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 4","WD-004","423"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 5","WD-005","739"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 6","WD-006","685"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 7","WD-007","651"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 8","WD-008","457"
"BROWN COUNTY","VILLAGE OF HOBART - BROWN COUNTY","05126","Village of Hobart - Ward 9","WD-009","519"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 1","WD-001","639"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 10","WD-010","780"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 11","WD-011","543"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 12","WD-012","654"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 13","WD-013","793"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 14","WD-014","637"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 15","WD-015","667"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 16","WD-016","1143"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 17","WD-017","734"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 18","WD-018","552"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village Of Howard - Ward 19","WD-019","395"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 2","WD-002","672"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village Of Howard - Ward 21","WD-021","246"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village Of Howard - Ward 22","WD-022","5"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 3","WD-003","424"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 4","WD-004","466"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 5","WD-005","545"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 6","WD-006","615"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 7","WD-007","735"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 8","WD-008","777"
"BROWN COUNTY","VILLAGE OF HOWARD - MULTIPLE COUNTIES","05136","Village of Howard - Ward 9","WD-009","452"
"BROWN COUNTY","VILLAGE OF PULASKI - MULTIPLE COUNTIES","05171","Village of Pulaski - Ward 1","WD-001","512"
"BROWN COUNTY","VILLAGE OF PULASKI - MULTIPLE COUNTIES","05171","Village of Pulaski - Ward 2","WD-002","555"
"BROWN COUNTY","VILLAGE OF PULASKI - MULTIPLE COUNTIES","05171","Village of Pulaski - Ward 3","WD-003","536"
"BROWN COUNTY","VILLAGE OF PULASKI - MULTIPLE COUNTIES","05171","Village of Pulaski - Ward 6","WD-006","516"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 1","WD-001","925"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 2","WD-002","782"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 3","WD-003","805"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 4","WD-004","1239"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 5","WD-005","1374"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 6","WD-006","762"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 7","WD-007","846"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village of Suamico - Ward 8","WD-008","1030"
"BROWN COUNTY","VILLAGE OF SUAMICO - BROWN COUNTY","05178","Village Of Suamico - Ward 9","WD-009","735"
"BROWN COUNTY","VILLAGE OF WRIGHTSTOWN - MULTIPLE COUNTIES","05191","Village of Wrightstown - Ward 1","WD-001","490"
"BROWN COUNTY","VILLAGE OF WRIGHTSTOWN - MULTIPLE COUNTIES","05191","Village of Wrightstown - Ward 2","WD-002","544"
"BROWN COUNTY","VILLAGE OF WRIGHTSTOWN - MULTIPLE COUNTIES","05191","Village of Wrightstown - Ward 3","WD-003","629"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 1","WD-001","949"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 10","WD-010","346"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 11","WD-011","370"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 12","WD-012","353"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 13","WD-013","505"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 14","WD-014","477"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 15","WD-015","578"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 16","WD-016","262"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 17","WD-017","617"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 18","WD-018","707"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City Of De Pere - Ward 19","WD-019","432"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 2","WD-002","993"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City Of De Pere - Ward 20","WD-020","615"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City Of De Pere - Ward 21","WD-021","369"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City Of De Pere - Ward 22","WD-022","896"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City Of De Pere - Ward 23","WD-023","520"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 3","WD-003","887"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 4","WD-004","1179"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 5","WD-005","363"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 6","WD-006","819"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 7","WD-007","840"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 8","WD-008","1231"
"BROWN COUNTY","CITY OF DE PERE - BROWN COUNTY","05216","City of De Pere - Ward 9","WD-009","931"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 1","WD-001","15"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 10","WD-010","1028"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 11","WD-011","582"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City Of Green Bay - Ward 11a","WD-11A","392"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 12","WD-012","437"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City Of Green Bay - Ward 12a","WD-12A","105"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 13","WD-013","961"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 14","WD-014","1363"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 15","WD-015","1486"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 16","WD-016","1219"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 17","WD-017","776"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 18","WD-018","869"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 19","WD-019","868"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 2","WD-002","1798"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 20","WD-020","1163"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 21","WD-021","867"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 22","WD-022","730"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 23","WD-023","211"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 24","WD-024","300"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 25","WD-025","808"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 26","WD-026","947"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 27","WD-027","877"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 28","WD-028","1106"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 29","WD-029","632"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 3","WD-003","761"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 30","WD-030","496"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 31","WD-031","1183"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 32","WD-032","1136"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 33","WD-033","571"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 34","WD-034","968"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 35","WD-035","976"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 36","WD-036","1257"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 37","WD-037","1240"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City Of Green Bay - Ward 37a","WD-37A","29"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 38","WD-038","1443"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 39","WD-039","894"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 4","WD-004","1164"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 40","WD-040","827"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 41","WD-041","759"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 42","WD-042","1676"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 43","WD-043","1359"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 44","WD-044","511"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 45","WD-045","1683"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City Of Green Bay - Ward 45a","WD-45A","67"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 46","WD-046","1429"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 47","WD-047","2057"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 5","WD-005","1052"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 6","WD-006","1856"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 7","WD-007","1923"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 8","WD-008","1431"
"BROWN COUNTY","CITY OF GREEN BAY - BROWN COUNTY","05231","City of Green Bay - Ward 9","WD-009","879"
"BUFFALO COUNTY","TOWN OF ALMA - BUFFALO COUNTY","06002","Town of Alma - Ward 1","WD-001","180"
"BUFFALO COUNTY","TOWN OF BELVIDERE - BUFFALO COUNTY","06004","Town of Belvidere - Ward 1","WD-001","298"
"BUFFALO COUNTY","TOWN OF BUFFALO - BUFFALO COUNTY","06006","Town of Buffalo - Ward 1","WD-001","519"
"BUFFALO COUNTY","TOWN OF CANTON - BUFFALO COUNTY","06008","Town of Canton - Ward 1","WD-001","177"
"BUFFALO COUNTY","TOWN OF CROSS - BUFFALO COUNTY","06010","Town of Cross - Ward 1","WD-001","253"
"BUFFALO COUNTY","TOWN OF DOVER - BUFFALO COUNTY","06012","Town of Dover - Ward 1","WD-001","273"
"BUFFALO COUNTY","TOWN OF GILMANTON - BUFFALO COUNTY","06014","Town of Gilmanton - Ward 1","WD-001","268"
"BUFFALO COUNTY","TOWN OF GLENCOE - BUFFALO COUNTY","06016","Town of Glencoe - Ward 1","WD-001","253"
"BUFFALO COUNTY","TOWN OF LINCOLN - BUFFALO COUNTY","06018","Town of Lincoln - Ward 1","WD-001","123"
"BUFFALO COUNTY","TOWN OF MAXVILLE - BUFFALO COUNTY","06020","Town of Maxville - Ward 1","WD-001","215"
"BUFFALO COUNTY","TOWN OF MILTON - BUFFALO COUNTY","06022","Town of Milton - Ward 1","WD-001","400"
"BUFFALO COUNTY","TOWN OF MODENA - BUFFALO COUNTY","06024","Town of Modena - Ward 1","WD-001","193"
"BUFFALO COUNTY","TOWN OF MONDOVI - BUFFALO COUNTY","06026","Town of Mondovi - Ward 1","WD-001","276"
"BUFFALO COUNTY","TOWN OF MONTANA - BUFFALO COUNTY","06028","Town of Montana - Ward 1","WD-001","168"
"BUFFALO COUNTY","TOWN OF NAPLES - BUFFALO COUNTY","06030","Town of Naples - Ward 1","WD-001","460"
"BUFFALO COUNTY","TOWN OF NELSON - BUFFALO COUNTY","06032","Town of Nelson - Ward 1","WD-001","362"
"BUFFALO COUNTY","TOWN OF WAUMANDEE - BUFFALO COUNTY","06034","Town of Waumandee - Ward 1","WD-001","337"
"BUFFALO COUNTY","VILLAGE OF COCHRANE - BUFFALO COUNTY","06111","Village of Cochrane - Ward 1","WD-001","264"
"BUFFALO COUNTY","VILLAGE OF NELSON - BUFFALO COUNTY","06154","Village of Nelson - Ward 1","WD-001","180"
"BUFFALO COUNTY","CITY OF ALMA - BUFFALO COUNTY","06201","City of Alma - Ward 1","WD-001","219"
"BUFFALO COUNTY","CITY OF ALMA - BUFFALO COUNTY","06201","City of Alma - Ward 2","WD-002","252"
"BUFFALO COUNTY","CITY OF BUFFALO CITY - BUFFALO COUNTY","06206","City of Buffalo - Ward 1","WD-001","355"
"BUFFALO COUNTY","CITY OF BUFFALO CITY - BUFFALO COUNTY","06206","City Of Buffalo City - Ward 2","WD-002","292"
"BUFFALO COUNTY","CITY OF FOUNTAIN CITY - BUFFALO COUNTY","06226","City of Fountain City - Ward 1","WD-001","466"
"BUFFALO COUNTY","CITY OF MONDOVI - BUFFALO COUNTY","06251","City of Mondovi - Ward 1","WD-001","482"
