"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","11","11","0","0"
"2024 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","15","13","2","0"
"2024 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","40","40","20","0"
"2024 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","5","5","2","0"
"2024 General Election","12151","VILLAGE OF MT. STERLING - CRAWFORD COUNTY","3","3","3","0"
"2024 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","34","33","18","0"
"2024 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","7","7","3","0"
"2024 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","16","1","0","0"
"2024 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","440","439","258","0"
"2024 General Election","13002","TOWN OF ALBION - DANE COUNTY","151","148","59","0"
"2024 General Election","13004","TOWN OF BERRY - DANE COUNTY","118","118","59","0"
"2024 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","71","71","41","0"
"2024 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","201","200","122","0"
"2024 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","98","98","66","0"
"2024 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","638","633","344","0"
"2024 General Election","13014","TOWN OF BURKE - DANE COUNTY","408","407","220","0"
"2024 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","82","73","22","0"
"2024 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","547","541","307","0"
"2024 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","221","219","106","0"
"2024 General Election","13022","TOWN OF DANE - DANE COUNTY","78","77","45","0"
"2024 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","237","232","132","0"
"2024 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","186","185","103","0"
"2024 General Election","13028","TOWN OF DUNN - DANE COUNTY","621","618","336","0"
"2024 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","98","98","59","0"
"2024 General Election","13036","TOWN OF MEDINA - DANE COUNTY","166","160","92","0"
"2024 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","1576","1550","829","0"
"2024 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","96","95","37","0"
"2024 General Election","13042","TOWN OF OREGON - DANE COUNTY","542","540","309","0"
"2024 General Election","13044","TOWN OF PERRY - DANE COUNTY","91","91","58","0"
"2024 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","410","407","235","0"
"2024 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","89","83","46","0"
"2024 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","207","206","119","0"
"2024 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","304","304","181","0"
"2024 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","299","296","151","0"
"2024 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","379","374","215","0"
"2024 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","284","281","149","0"
"2024 General Election","13060","TOWN OF VERMONT - DANE COUNTY","132","131","72","0"
"2024 General Election","13062","TOWN OF VERONA - DANE COUNTY","343","315","187","0"
"2024 General Election","13064","TOWN OF VIENNA - DANE COUNTY","209","206","96","0"
"2024 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","880","879","494","0"
"2024 General Election","13070","TOWN OF YORK - DANE COUNTY","55","52","20","0"
"2024 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","392","388","210","0"
"2024 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","128","128","65","0"
"2024 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","79","79","41","0"
"2024 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","113","113","58","0"
"2024 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","210","195","114","0"
"2024 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","1235","1227","664","0"
"2024 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","509","504","241","0"
"2024 General Election","13116","VILLAGE OF DANE - DANE COUNTY","106","106","46","0"
"2024 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","251","250","138","0"
"2024 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","1789","1773","1000","0"
"2024 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","260","258","119","0"
"2024 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","314","307","190","0"
"2024 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","184","183","114","0"
"2024 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","1422","1411","817","0"
"2024 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","974","934","526","0"
"2024 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","1564","1546","928","0"
"2024 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","13","13","7","0"
"2024 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","597","593","292","0"
"2024 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","2646","2605","1474","0"
"2024 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","1313","1306","801","0"
"2024 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","5176","5111","2735","0"
"2024 General Election","13251","CITY OF MADISON - DANE COUNTY","40089","39451","21973","0"
"2024 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","4633","4606","2771","0"
"2024 General Election","13258","CITY OF MONONA - DANE COUNTY","1390","1382","824","0"
"2024 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","2056","2052","1205","0"
"2024 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","5978","5929","3219","0"
"2024 General Election","13286","CITY OF VERONA - DANE COUNTY","2378","2334","1345","0"
"2024 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","195","194","92","0"
"2024 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","485","480","298","0"
"2024 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","43","43","15","0"
"2024 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","71","70","23","0"
"2024 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","21","21","10","0"
"2024 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","43","43","18","0"
"2024 General Election","14014","TOWN OF ELBA - DODGE COUNTY","75","74","41","0"
"2024 General Election","14016","TOWN OF EMMET - DODGE COUNTY","94","91","47","0"
"2024 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","107","105","52","0"
"2024 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","75","75","48","0"
"2024 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","158","156","76","0"
"2024 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","106","106","45","0"
"2024 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","71","71","42","0"
"2024 General Election","14028","TOWN OF LEROY - DODGE COUNTY","50","50","28","0"
"2024 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","61","61","27","0"
"2024 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","78","78","41","0"
"2024 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","79","76","33","0"
"2024 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","57","56","31","0"
"2024 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","205","204","106","0"
"2024 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","53","53","30","0"
"2024 General Election","14042","TOWN OF THERESA - DODGE COUNTY","55","55","32","0"
"2024 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","81","81","52","0"
"2024 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","135","135","86","0"
"2024 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","35","35","19","0"
"2024 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","6","6","2","0"
"2024 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","55","55","30","0"
"2024 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","44","44","20","0"
"2024 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","39","39","23","0"
"2024 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","146","146","80","0"
"2024 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","17","16","9","0"
"2024 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","30","30","20","0"
"2024 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","128","87","43","0"
"2024 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","23","23","20","0"
"2024 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","104","104","50","0"
"2024 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","1310","1302","742","0"
"2024 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","98","96","65","0"
"2024 General Election","14236","CITY OF HORICON - DODGE COUNTY","314","312","170","0"
"2024 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","127","123","78","0"
"2024 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","476","470","288","0"
"2024 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","665","665","404","0"
"2024 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","168","163","69","0"
"2024 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","66","64","32","0"
"2024 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","43","43","24","0"
"2024 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","177","176","103","0"
"2024 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","63","63","23","0"
"2024 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","126","125","70","0"
"2024 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","181","180","77","0"
"2024 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","121","120","43","0"
"2024 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","325","315","110","0"
"2024 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","199","199","102","0"
"2024 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","365","361","202","0"
"2024 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","98","97","34","0"
"2024 General Election","15026","TOWN OF UNION - DOOR COUNTY","76","76","42","0"
"2024 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","99","99","51","0"
"2024 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","54","54","32","0"
"2024 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","61","59","32","0"
"2024 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","18","16","4","0"
"2024 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","176","124","70","0"
"2024 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","1001","991","627","0"
"2024 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","89","88","38","0"
"2024 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","53","53","29","0"
"2024 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","53","53","22","0"
"2024 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","14","14","4","0"
"2024 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","17","14","4","0"
"2024 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","71","70","26","0"
"2024 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","53","39","0","0"
"2024 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","25","24","19","0"
"2024 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","43","43","23","0"
"2024 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","42","42","29","0"
"2024 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","88","84","45","0"
"2024 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","49","45","21","0"
"2024 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","104","100","58","0"
"2024 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","74","72","36","0"
"2024 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","183","179","82","0"
"2024 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","111","109","63","0"
"2024 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","148","143","72","0"
"2024 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","37","36","23","0"
"2024 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","28","22","8","0"
"2024 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","17","17","13","0"
"2024 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","47","39","0","0"
"2024 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","2731","2713","1851","0"
"2024 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","103","103","49","0"
"2024 General Election","17004","TOWN OF DUNN - DUNN COUNTY","119","119","65","0"
"2024 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","56","56","25","0"
"2024 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","135","135","68","0"
"2024 General Election","17010","TOWN OF GRANT - DUNN COUNTY","27","26","8","0"
"2024 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","32","32","18","0"
"2024 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","42","42","23","0"
"2024 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","380","375","206","0"
"2024 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","37","36","13","0"
"2024 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","36","34","23","0"
"2024 General Election","17022","TOWN OF PERU - DUNN COUNTY","15","15","3","0"
"2024 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","264","261","144","0"
"2024 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","73","72","22","0"
"2024 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","29","28","17","0"
"2024 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","21","21","10","0"
"2024 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","67","67","26","0"
"2024 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","95","91","47","0"
"2024 General Election","17036","TOWN OF STANTON - DUNN COUNTY","65","65","32","0"
"2024 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","260","257","167","0"
"2024 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","34","34","19","0"
"2024 General Election","17042","TOWN OF WESTON - DUNN COUNTY","35","35","11","0"
"2024 General Election","17044","TOWN OF WILSON - DUNN COUNTY","45","45","18","0"
"2024 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","40","40","19","0"
"2024 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","60","60","24","0"
"2024 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","11","11","3","0"
"2024 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","35","33","18","0"
"2024 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","25","25","10","0"
"2024 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","8","8","3","0"
"2024 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","15","14","9","0"
"2024 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","1307","1296","786","0"
"2024 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","79","74","42","0"
"2024 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","201","194","107","0"
"2024 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","46","46","18","0"
"2024 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","44","44","16","0"
"2024 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","14","9","5","0"
"2024 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","81","80","31","0"
"2024 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","60","58","18","0"
"2024 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","26","26","13","0"
"2024 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","430","428","253","0"
"2024 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","301","300","179","0"
"2024 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","316","308","161","0"
"2024 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","891","884","504","0"
"2024 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","12","12","6","0"
"2024 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","26","26","12","0"
"2024 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","64","63","29","0"
"2024 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","1071","1064","661","0"
"2024 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","86","84","32","0"
"2024 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","6562","6363","3768","0"
"2024 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","68","68","11","0"
"2024 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","30","30","21","0"
"2024 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","8","0","0",""
"2024 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","37","35","20","0"
"2024 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","260","258","155","0"
"2024 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","45","45","32","0"
"2024 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","27","27","2","0"
"2024 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","13","13","7","0"
"2024 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","43","43","17","0"
"2024 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","128","125","61","0"
"2024 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","178","174","84","0"
"2024 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","142","137","73","0"
"2024 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","107","106","51","0"
"2024 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","68","63","37","0"
"2024 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","90","90","44","0"
"2024 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","323","318","175","0"
"2024 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","444","419","238","0"
"2024 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","54","54","38","0"
"2024 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","286","278","129","0"
"2024 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","122","122","62","0"
"2024 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","72","60","27","0"
"2024 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","43","39","16","0"
"2024 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","39","39","14","0"
"2024 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","113","108","68","0"
"2024 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","68","66","33","0"
"2024 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","49","46","19","0"
"2024 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","42","40","19","0"
"2024 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","528","518","274","0"
"2024 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","64","64","31","0"
"2024 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","46","46","27","0"
"2024 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","88","88","46","0"
"2024 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","45","41","21","0"
"2024 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","9","9","3","0"
"2024 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","26","26","14","0"
"2024 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","374","371","231","0"
"2024 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","55","54","23","0"
"2024 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","56","54","33","0"
"2024 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","32","32","15","0"
"2024 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","3642","3446","1943","0"
"2024 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","716","712","376","0"
"2024 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","7","0","0",""
"2024 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","51","40","19","0"
"2024 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","25","25","7","0"
"2024 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","4","4","3","0"
"2024 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","12","12","8","0"
"2024 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","43","36","12","0"
"2024 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","33","31","25","0"
"2024 General Election","21016","TOWN OF HILES - FOREST COUNTY","78","78","37","0"
"2024 General Election","21018","TOWN OF LAONA - FOREST COUNTY","110","109","36","0"
"2024 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","114","114","68","0"
"2024 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","96","96","66","0"
"2024 General Election","21026","TOWN OF ROSS - FOREST COUNTY","2","2","0","0"
"2024 General Election","21028","TOWN OF WABENO - FOREST COUNTY","55","46","24","0"
"2024 General Election","21211","CITY OF CRANDON - FOREST COUNTY","95","94","50","0"
"2024 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","28","28","13","0"
"2024 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","27","27","19","0"
"2024 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","14","13","8","0"
"2024 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","14","14","9","0"
"2024 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","9","9","3","0"
"2024 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","7","6","3","0"
"2024 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","41","41","22","0"
"2024 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","37","35","19","0"
"2024 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","10","10","1","0"
"2024 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","35","34","10","0"
"2024 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","83","83","40","0"
"2024 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","17","17","7","0"
"2024 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","259","251","130","0"
"2024 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","19","19","10","0"
"2024 General Election","22030","TOWN OF LIMA - GRANT COUNTY","36","36","22","0"
"2024 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","8","8","5","0"
"2024 General Election","22034","TOWN OF MARION - GRANT COUNTY","32","31","12","0"
"2024 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","7","7","3","0"
"2024 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","10","10","5","0"
"2024 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","24","24","9","0"
"2024 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","25","25","9","0"
"2024 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","35","33","11","0"
"2024 General Election","22046","TOWN OF PARIS - GRANT COUNTY","53","48","30","0"
"2024 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","11","11","3","0"
"2024 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","194","188","101","0"
"2024 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","45","45","12","0"
"2024 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","87","81","51","0"
"2024 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","57","47","29","0"
"2024 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","40","40","16","0"
"2024 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","12","12","8","0"
"2024 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","17","17","7","0"
"2024 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","7","6","4","0"
"2024 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","22","22","12","0"
"2024 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","35","34","23","0"
"2024 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","27","26","7","0"
"2024 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","12","11","7","0"
"2024 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","46","46","25","0"
"2024 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","51","51","23","0"
"2024 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","80","80","43","0"
"2024 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","27","27","11","0"
"2024 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","30","30","14","0"
"2024 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","6","6","6","0"
"2024 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","107","107","48","0"
"2024 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","10","10","2","0"
"2024 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","42","41","37","0"
"2024 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","14","14","6","0"
"2024 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","5","5","5","0"
"2024 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","160","160","86","0"
"2024 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","188","186","109","0"
"2024 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","230","230","130","0"
"2024 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","295","292","161","0"
"2024 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","756","752","457","0"
"2024 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","36","36","10","0"
"2024 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","109","108","43","0"
"2024 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","104","104","60","0"
"2024 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","54","54","30","0"
