"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","23010","TOWN OF CLARNO - GREEN COUNTY","76","75","46","0"
"2024 General Election","23012","TOWN OF DECATUR - GREEN COUNTY","118","117","46","0"
"2024 General Election","23014","TOWN OF EXETER - GREEN COUNTY","241","241","118","0"
"2024 General Election","23016","TOWN OF JEFFERSON - GREEN COUNTY","62","60","23","0"
"2024 General Election","23018","TOWN OF JORDAN - GREEN COUNTY","27","27","10","0"
"2024 General Election","23020","TOWN OF MONROE - GREEN COUNTY","115","88","38","0"
"2024 General Election","23022","TOWN OF MOUNT PLEASANT - GREEN COUNTY","50","49","20","0"
"2024 General Election","23024","TOWN OF NEW GLARUS - GREEN COUNTY","166","165","86","0"
"2024 General Election","23026","TOWN OF SPRING GROVE - GREEN COUNTY","28","28","8","0"
"2024 General Election","23028","TOWN OF SYLVESTER - GREEN COUNTY","86","86","31","0"
"2024 General Election","23030","TOWN OF WASHINGTON - GREEN COUNTY","54","53","23","0"
"2024 General Election","23032","TOWN OF YORK - GREEN COUNTY","106","106","60","0"
"2024 General Election","23101","VILLAGE OF ALBANY - GREEN COUNTY","34","34","16","0"
"2024 General Election","23110","VILLAGE OF BROWNTOWN - GREEN COUNTY","15","15","3","0"
"2024 General Election","23151","VILLAGE OF MONTICELLO - GREEN COUNTY","59","59","36","0"
"2024 General Election","23161","VILLAGE OF NEW GLARUS - GREEN COUNTY","278","222","124","0"
"2024 General Election","23206","CITY OF BRODHEAD - MULTIPLE COUNTIES","175","171","80","0"
"2024 General Election","23251","CITY OF MONROE - GREEN COUNTY","912","890","441","0"
"2024 General Election","24002","TOWN OF BERLIN - GREEN LAKE COUNTY","63","63","25","0"
"2024 General Election","24004","TOWN OF BROOKLYN - GREEN LAKE COUNTY","176","176","87","0"
"2024 General Election","24006","TOWN OF GREEN LAKE - GREEN LAKE COUNTY","118","118","74","0"
"2024 General Election","24008","TOWN OF KINGSTON - GREEN LAKE COUNTY","22","22","14","0"
"2024 General Election","24010","TOWN OF MACKFORD - GREEN LAKE COUNTY","21","21","6","0"
"2024 General Election","24012","TOWN OF MANCHESTER - GREEN LAKE COUNTY","21","21","11","0"
"2024 General Election","24014","TOWN OF MARQUETTE - GREEN LAKE COUNTY","46","46","11","0"
"2024 General Election","24016","TOWN OF PRINCETON - GREEN LAKE COUNTY","147","146","65","0"
"2024 General Election","24018","TOWN OF ST. MARIE - GREEN LAKE COUNTY","16","15","6","0"
"2024 General Election","24020","TOWN OF SENECA - GREEN LAKE COUNTY","22","21","14","0"
"2024 General Election","24141","VILLAGE OF KINGSTON - GREEN LAKE COUNTY","8","7","3","0"
"2024 General Election","24154","VILLAGE OF MARQUETTE - GREEN LAKE COUNTY","14","14","10","0"
"2024 General Election","24206","CITY OF BERLIN - MULTIPLE COUNTIES","346","344","140","0"
"2024 General Election","24231","CITY OF GREEN LAKE - GREEN LAKE COUNTY","73","73","40","0"
"2024 General Election","24251","CITY OF MARKESAN - GREEN LAKE COUNTY","91","51","24","0"
"2024 General Election","24271","CITY OF PRINCETON - GREEN LAKE COUNTY","68","68","36","0"
"2024 General Election","25002","TOWN OF ARENA - IOWA COUNTY","147","145","66","0"
"2024 General Election","25004","TOWN OF BRIGHAM - IOWA COUNTY","151","151","77","0"
"2024 General Election","25006","TOWN OF CLYDE - IOWA COUNTY","17","17","8","0"
"2024 General Election","25008","TOWN OF DODGEVILLE - IOWA COUNTY","120","120","67","0"
"2024 General Election","25010","TOWN OF EDEN - IOWA COUNTY","17","16","7","0"
"2024 General Election","25012","TOWN OF HIGHLAND - IOWA COUNTY","37","37","14","0"
"2024 General Election","25014","TOWN OF LINDEN - IOWA COUNTY","47","47","22","0"
"2024 General Election","25016","TOWN OF MIFFLIN - IOWA COUNTY","26","26","12","0"
"2024 General Election","25018","TOWN OF MINERAL POINT - IOWA COUNTY","122","121","52","0"
"2024 General Election","25020","TOWN OF MOSCOW - IOWA COUNTY","49","48","19","0"
"2024 General Election","25022","TOWN OF PULASKI - IOWA COUNTY","16","15","5","0"
"2024 General Election","25024","TOWN OF RIDGEWAY - IOWA COUNTY","47","47","21","0"
"2024 General Election","25026","TOWN OF WALDWICK - IOWA COUNTY","18","17","4","0"
"2024 General Election","25028","TOWN OF WYOMING - IOWA COUNTY","36","35","15","0"
"2024 General Election","25101","VILLAGE OF ARENA - IOWA COUNTY","52","50","26","0"
"2024 General Election","25102","VILLAGE OF AVOCA - IOWA COUNTY","17","16","7","0"
"2024 General Election","25106","VILLAGE OF BARNEVELD - IOWA COUNTY","85","85","38","0"
"2024 General Election","25111","VILLAGE OF COBB - IOWA COUNTY","30","30","9","0"
"2024 General Election","25136","VILLAGE OF HIGHLAND - IOWA COUNTY","54","54","18","0"
"2024 General Election","25137","VILLAGE OF HOLLANDALE - IOWA COUNTY","15","15","10","0"
"2024 General Election","25146","VILLAGE OF LINDEN - IOWA COUNTY","21","19","10","0"
"2024 General Election","25176","VILLAGE OF REWEY - IOWA COUNTY","9","8","4","0"
"2024 General Election","25177","VILLAGE OF RIDGEWAY - IOWA COUNTY","45","44","15","0"
"2024 General Election","25216","CITY OF DODGEVILLE - IOWA COUNTY","561","559","266","0"
"2024 General Election","25251","CITY OF MINERAL POINT - IOWA COUNTY","280","280","124","0"
"2024 General Election","26002","TOWN OF ANDERSON - IRON COUNTY","4","2","0","0"
"2024 General Election","26004","TOWN OF CAREY - IRON COUNTY","1","0","0",""
"2024 General Election","26006","TOWN OF GURNEY - IRON COUNTY","7","5","2","0"
"2024 General Election","26008","TOWN OF KIMBALL - IRON COUNTY","41","39","19","0"
"2024 General Election","26010","TOWN OF KNIGHT - IRON COUNTY","12","12","0","0"
"2024 General Election","26012","TOWN OF MERCER - IRON COUNTY","218","214","108","0"
"2024 General Election","26014","TOWN OF OMA - IRON COUNTY","60","55","30","0"
"2024 General Election","26016","TOWN OF PENCE - IRON COUNTY","12","12","5","0"
"2024 General Election","26018","TOWN OF SAXON - IRON COUNTY","12","11","0","0"
"2024 General Election","26020","TOWN OF SHERMAN - IRON COUNTY","32","32","9","0"
"2024 General Election","26236","CITY OF HURLEY - IRON COUNTY","137","137","70","0"
"2024 General Election","26251","CITY OF MONTREAL - IRON COUNTY","76","76","37","0"
"2024 General Election","27002","TOWN OF ADAMS - JACKSON COUNTY","114","111","61","0"
"2024 General Election","27004","TOWN OF ALBION - JACKSON COUNTY","49","48","17","0"
"2024 General Election","27006","TOWN OF ALMA - JACKSON COUNTY","66","65","32","0"
"2024 General Election","27008","TOWN OF BEAR BLUFF - JACKSON COUNTY","7","7","2","0"
"2024 General Election","27010","TOWN OF BROCKWAY - JACKSON COUNTY","62","62","29","0"
"2024 General Election","27012","TOWN OF CITY POINT - JACKSON COUNTY","19","19","0","0"
"2024 General Election","27014","TOWN OF CLEVELAND - JACKSON COUNTY","31","29","16","0"
"2024 General Election","27016","TOWN OF CURRAN - JACKSON COUNTY","13","13","5","0"
"2024 General Election","27018","TOWN OF FRANKLIN - JACKSON COUNTY","8","8","3","0"
"2024 General Election","27020","TOWN OF GARDEN VALLEY - JACKSON COUNTY","16","16","10","0"
"2024 General Election","27022","TOWN OF GARFIELD - JACKSON COUNTY","58","58","27","0"
"2024 General Election","27024","TOWN OF HIXTON - JACKSON COUNTY","29","29","11","0"
"2024 General Election","27026","TOWN OF IRVING - JACKSON COUNTY","44","43","14","0"
"2024 General Election","27028","TOWN OF KNAPP - JACKSON COUNTY","11","11","4","0"
"2024 General Election","27030","TOWN OF KOMENSKY - JACKSON COUNTY","3","0","0",""
"2024 General Election","27032","TOWN OF MANCHESTER - JACKSON COUNTY","43","42","18","0"
"2024 General Election","27034","TOWN OF MELROSE - JACKSON COUNTY","10","10","7","0"
"2024 General Election","27036","TOWN OF MILLSTON - JACKSON COUNTY","6","6","4","0"
"2024 General Election","27038","TOWN OF NORTH BEND - JACKSON COUNTY","19","19","7","0"
"2024 General Election","27040","TOWN OF NORTHFIELD - JACKSON COUNTY","17","17","9","0"
"2024 General Election","27042","TOWN OF SPRINGFIELD - JACKSON COUNTY","11","11","6","0"
"2024 General Election","27101","VILLAGE OF ALMA CENTER - JACKSON COUNTY","16","16","10","0"
"2024 General Election","27136","VILLAGE OF HIXTON - JACKSON COUNTY","18","16","9","0"
"2024 General Election","27151","VILLAGE OF MELROSE - JACKSON COUNTY","20","20","5","0"
"2024 General Election","27152","VILLAGE OF MERRILLAN - JACKSON COUNTY","24","24","15","0"
"2024 General Election","27186","VILLAGE OF TAYLOR - JACKSON COUNTY","7","7","3","0"
"2024 General Election","27206","CITY OF BLACK RIVER FALLS - JACKSON COUNTY","186","183","97","0"
"2024 General Election","28002","TOWN OF AZTALAN - JEFFERSON COUNTY","144","144","82","0"
"2024 General Election","28004","TOWN OF COLD SPRING - JEFFERSON COUNTY","62","61","27","0"
"2024 General Election","28006","TOWN OF CONCORD - JEFFERSON COUNTY","206","202","82","0"
"2024 General Election","28008","TOWN OF FARMINGTON - JEFFERSON COUNTY","112","110","54","0"
"2024 General Election","28010","TOWN OF HEBRON - JEFFERSON COUNTY","65","63","26","0"
"2024 General Election","28012","TOWN OF IXONIA - JEFFERSON COUNTY","387","384","162","0"
"2024 General Election","28014","TOWN OF JEFFERSON - JEFFERSON COUNTY","183","175","93","0"
"2024 General Election","28016","TOWN OF KOSHKONONG - JEFFERSON COUNTY","334","333","137","0"
"2024 General Election","28018","TOWN OF LAKE MILLS - JEFFERSON COUNTY","366","362","175","0"
"2024 General Election","28020","TOWN OF MILFORD - JEFFERSON COUNTY","83","77","29","0"
"2024 General Election","28022","TOWN OF OAKLAND - JEFFERSON COUNTY","330","329","164","0"
"2024 General Election","28024","TOWN OF PALMYRA - JEFFERSON COUNTY","97","96","48","0"
"2024 General Election","28026","TOWN OF SULLIVAN - JEFFERSON COUNTY","258","251","115","0"
"2024 General Election","28028","TOWN OF SUMNER - JEFFERSON COUNTY","75","72","32","0"
"2024 General Election","28030","TOWN OF WATERLOO - JEFFERSON COUNTY","70","66","29","0"
"2024 General Election","28032","TOWN OF WATERTOWN - JEFFERSON COUNTY","217","214","86","0"
"2024 General Election","28141","VILLAGE OF JOHNSON CREEK - JEFFERSON COUNTY","279","279","113","0"
"2024 General Election","28171","VILLAGE OF PALMYRA - JEFFERSON COUNTY","89","89","42","0"
"2024 General Election","28181","VILLAGE OF SULLIVAN - JEFFERSON COUNTY","40","37","11","0"
"2024 General Election","28226","CITY OF FORT ATKINSON - JEFFERSON COUNTY","1104","1078","509","0"
"2024 General Election","28241","CITY OF JEFFERSON - JEFFERSON COUNTY","688","591","326","0"
"2024 General Election","28246","CITY OF LAKE MILLS - JEFFERSON COUNTY","660","652","275","0"
"2024 General Election","28290","CITY OF WATERLOO - JEFFERSON COUNTY","237","236","92","0"
"2024 General Election","28291","CITY OF WATERTOWN - MULTIPLE COUNTIES","1702","1678","755","0"
"2024 General Election","29002","TOWN OF ARMENIA - JUNEAU COUNTY","68","67","35","0"
"2024 General Election","29004","TOWN OF CLEARFIELD - JUNEAU COUNTY","54","53","30","0"
"2024 General Election","29006","TOWN OF CUTLER - JUNEAU COUNTY","19","19","4","0"
"2024 General Election","29008","TOWN OF FINLEY - JUNEAU COUNTY","1","0","0",""
"2024 General Election","29010","TOWN OF FOUNTAIN - JUNEAU COUNTY","47","42","17","0"
"2024 General Election","29012","TOWN OF GERMANTOWN - JUNEAU COUNTY","163","159","75","0"
"2024 General Election","29014","TOWN OF KILDARE - JUNEAU COUNTY","35","33","16","0"
"2024 General Election","29016","TOWN OF KINGSTON - JUNEAU COUNTY","2","0","0",""
"2024 General Election","29018","TOWN OF LEMONWEIR - JUNEAU COUNTY","80","77","38","0"
"2024 General Election","29020","TOWN OF LINDINA - JUNEAU COUNTY","52","52","22","0"
"2024 General Election","29022","TOWN OF LISBON - JUNEAU COUNTY","41","40","16","0"
"2024 General Election","29024","TOWN OF LYNDON - JUNEAU COUNTY","100","98","44","0"
"2024 General Election","29026","TOWN OF MARION - JUNEAU COUNTY","27","27","8","0"
"2024 General Election","29028","TOWN OF NECEDAH - JUNEAU COUNTY","206","206","83","0"
"2024 General Election","29030","TOWN OF ORANGE - JUNEAU COUNTY","13","0","0",""
"2024 General Election","29032","TOWN OF PLYMOUTH - JUNEAU COUNTY","30","30","14","0"
"2024 General Election","29034","TOWN OF SEVEN MILE CREEK - JUNEAU COUNTY","23","22","0","0"
"2024 General Election","29036","TOWN OF SUMMIT - JUNEAU COUNTY","30","30","16","0"
"2024 General Election","29038","TOWN OF WONEWOC - JUNEAU COUNTY","35","33","16","0"
"2024 General Election","29111","VILLAGE OF CAMP DOUGLAS - JUNEAU COUNTY","19","19","9","0"
"2024 General Election","29136","VILLAGE OF HUSTLER - JUNEAU COUNTY","8","8","3","0"
"2024 General Election","29146","VILLAGE OF LYNDON STATION - JUNEAU COUNTY","30","30","16","0"
"2024 General Election","29161","VILLAGE OF NECEDAH - JUNEAU COUNTY","90","90","40","0"
"2024 General Election","29186","VILLAGE OF UNION CENTER - JUNEAU COUNTY","8","8","6","0"
"2024 General Election","29191","VILLAGE OF WONEWOC - JUNEAU COUNTY","14","13","2","0"
"2024 General Election","29221","CITY OF ELROY - JUNEAU COUNTY","86","67","31","0"
"2024 General Election","29251","CITY OF MAUSTON - JUNEAU COUNTY","277","275","156","0"
"2024 General Election","29261","CITY OF NEW LISBON - JUNEAU COUNTY","73","72","42","0"
"2024 General Election","30002","TOWN OF BRIGHTON - KENOSHA COUNTY","96","96","34","0"
"2024 General Election","30006","TOWN OF PARIS - KENOSHA COUNTY","91","91","45","0"
"2024 General Election","30010","TOWN OF RANDALL - KENOSHA COUNTY","273","267","110","0"
"2024 General Election","30014","TOWN OF SOMERS - KENOSHA COUNTY","115","114","53","0"
"2024 General Election","30016","TOWN OF WHEATLAND - KENOSHA COUNTY","249","236","85","0"
"2024 General Election","30104","VILLAGE OF BRISTOL - KENOSHA COUNTY","469","468","156","0"
"2024 General Election","30171","VILLAGE OF PADDOCK LAKE - KENOSHA COUNTY","249","249","126","0"
"2024 General Election","30174","VILLAGE OF PLEASANT PRAIRIE - KENOSHA COUNTY","2534","2521","1143","0"
"2024 General Election","30179","Village of SALEM LAKES - KENOSHA COUNTY","1318","1290","556","0"
"2024 General Election","30182","VILLAGE OF SOMERS - KENOSHA COUNTY","956","946","398","0"
"2024 General Election","30186","VILLAGE OF TWIN LAKES - KENOSHA COUNTY","493","492","230","0"
"2024 General Election","30241","CITY OF KENOSHA - KENOSHA COUNTY","8851","8783","4145","0"
"2024 General Election","31002","TOWN OF AHNAPEE - KEWAUNEE COUNTY","53","49","18","0"
"2024 General Election","31004","TOWN OF CARLTON - KEWAUNEE COUNTY","24","24","8","0"
"2024 General Election","31006","TOWN OF CASCO - KEWAUNEE COUNTY","80","79","49","0"
"2024 General Election","31008","TOWN OF FRANKLIN - KEWAUNEE COUNTY","45","44","20","0"
"2024 General Election","31010","TOWN OF LINCOLN - KEWAUNEE COUNTY","60","58","24","0"
"2024 General Election","31012","TOWN OF LUXEMBURG - KEWAUNEE COUNTY","81","72","38","0"
"2024 General Election","31014","TOWN OF MONTPELIER - KEWAUNEE COUNTY","63","62","26","0"
"2024 General Election","31016","TOWN OF PIERCE - KEWAUNEE COUNTY","69","69","41","0"
"2024 General Election","31018","TOWN OF RED RIVER - KEWAUNEE COUNTY","111","105","42","0"
"2024 General Election","31020","TOWN OF WEST KEWAUNEE - KEWAUNEE COUNTY","61","58","28","0"
"2024 General Election","31111","VILLAGE OF CASCO - KEWAUNEE COUNTY","21","21","9","0"
"2024 General Election","31146","VILLAGE OF LUXEMBURG - KEWAUNEE COUNTY","139","135","54","0"
"2024 General Election","31201","CITY OF ALGOMA - KEWAUNEE COUNTY","287","281","167","0"
"2024 General Election","31241","CITY OF KEWAUNEE - KEWAUNEE COUNTY","205","187","105","0"
"2024 General Election","32002","TOWN OF BANGOR - LA CROSSE COUNTY","44","44","18","0"
"2024 General Election","32004","TOWN OF BARRE - LA CROSSE COUNTY","84","82","38","0"
"2024 General Election","32006","TOWN OF BURNS - LA CROSSE COUNTY","39","39","15","0"
"2024 General Election","32008","TOWN OF CAMPBELL - LA CROSSE COUNTY","400","397","203","0"
"2024 General Election","32010","TOWN OF FARMINGTON - LA CROSSE COUNTY","128","128","59","0"
"2024 General Election","32012","TOWN OF GREENFIELD - LA CROSSE COUNTY","206","206","86","0"
"2024 General Election","32014","TOWN OF HAMILTON - LA CROSSE COUNTY","282","281","90","0"
"2024 General Election","32016","TOWN OF HOLLAND - LA CROSSE COUNTY","395","393","146","0"
"2024 General Election","32018","TOWN OF MEDARY - LA CROSSE COUNTY","207","204","106","0"
"2024 General Election","32020","TOWN OF ONALASKA - LA CROSSE COUNTY","767","765","328","0"
"2024 General Election","32022","TOWN OF SHELBY - LA CROSSE COUNTY","501","498","215","0"
"2024 General Election","32024","TOWN OF WASHINGTON - LA CROSSE COUNTY","36","35","19","0"
"2024 General Election","32106","VILLAGE OF BANGOR - LA CROSSE COUNTY","73","73","27","0"
"2024 General Election","32136","VILLAGE OF HOLMEN - LA CROSSE COUNTY","1359","1341","625","0"
"2024 General Election","32176","VILLAGE OF ROCKLAND - MULTIPLE COUNTIES","26","25","13","0"
"2024 General Election","32191","VILLAGE OF WEST SALEM - LA CROSSE COUNTY","471","470","177","0"
"2024 General Election","32246","CITY OF LA CROSSE - LA CROSSE COUNTY","4680","4650","2068","0"
"2024 General Election","32265","CITY OF ONALASKA - LA CROSSE COUNTY","2378","2368","1024","0"
"2024 General Election","33002","TOWN OF ARGYLE - LAFAYETTE COUNTY","21","21","9","0"
"2024 General Election","33004","TOWN OF BELMONT - LAFAYETTE COUNTY","37","37","16","0"
"2024 General Election","33006","TOWN OF BENTON - LAFAYETTE COUNTY","23","20","13","0"
"2024 General Election","33008","TOWN OF BLANCHARD - LAFAYETTE COUNTY","20","20","7","0"
"2024 General Election","33010","TOWN OF DARLINGTON - LAFAYETTE COUNTY","32","25","0","0"
"2024 General Election","33012","TOWN OF ELK GROVE - LAFAYETTE COUNTY","18","18","6","0"
"2024 General Election","33014","TOWN OF FAYETTE - LAFAYETTE COUNTY","17","15","5","0"
"2024 General Election","33016","TOWN OF GRATIOT - LAFAYETTE COUNTY","20","20","15","0"
"2024 General Election","33018","TOWN OF KENDALL - LAFAYETTE COUNTY","21","20","6","0"
"2024 General Election","33020","TOWN OF LAMONT - LAFAYETTE COUNTY","9","9","1","0"
"2024 General Election","33022","TOWN OF MONTICELLO - LAFAYETTE COUNTY","4","4","3","0"
"2024 General Election","33024","TOWN OF NEW DIGGINGS - LAFAYETTE COUNTY","16","16","5","0"
"2024 General Election","33026","TOWN OF SEYMOUR - LAFAYETTE COUNTY","8","6","4","0"
"2024 General Election","33028","TOWN OF SHULLSBURG - LAFAYETTE COUNTY","23","21","12","0"
"2024 General Election","33030","TOWN OF WAYNE - LAFAYETTE COUNTY","31","30","19","0"
"2024 General Election","33032","TOWN OF WHITE OAK SPRINGS - LAFAYETTE COUNTY","6","6","2","0"
"2024 General Election","33034","TOWN OF WILLOW SPRINGS - LAFAYETTE COUNTY","48","47","21","0"
"2024 General Election","33036","TOWN OF WIOTA - LAFAYETTE COUNTY","28","26","11","0"
"2024 General Election","33101","VILLAGE OF ARGYLE - LAFAYETTE COUNTY","50","50","24","0"
"2024 General Election","33106","VILLAGE OF BELMONT - LAFAYETTE COUNTY","36","36","23","0"
"2024 General Election","33107","VILLAGE OF BENTON - LAFAYETTE COUNTY","56","55","27","0"
"2024 General Election","33108","VILLAGE OF BLANCHARDVILLE - MULTIPLE COUNTIES","50","50","31","0"
"2024 General Election","33131","VILLAGE OF GRATIOT - LAFAYETTE COUNTY","4","4","0","0"
"2024 General Election","33181","VILLAGE OF SOUTH WAYNE - LAFAYETTE COUNTY","23","22","9","0"
"2024 General Election","33216","CITY OF DARLINGTON - LAFAYETTE COUNTY","128","110","55","0"
"2024 General Election","33281","CITY OF SHULLSBURG - LAFAYETTE COUNTY","86","84","44","0"
"2024 General Election","34002","TOWN OF ACKLEY - LANGLADE COUNTY","30","28","14","0"
"2024 General Election","34004","TOWN OF AINSWORTH - LANGLADE COUNTY","20","19","12","0"
"2024 General Election","34006","TOWN OF ANTIGO - LANGLADE COUNTY","129","126","47","0"
"2024 General Election","34008","TOWN OF ELCHO - LANGLADE COUNTY","101","95","41","0"
"2024 General Election","34010","TOWN OF EVERGREEN - LANGLADE COUNTY","20","15","8","0"
"2024 General Election","34012","TOWN OF LANGLADE - LANGLADE COUNTY","37","35","16","0"
"2024 General Election","34014","TOWN OF NEVA - LANGLADE COUNTY","67","66","32","0"
"2024 General Election","34016","TOWN OF NORWOOD - LANGLADE COUNTY","47","47","23","0"
"2024 General Election","34018","TOWN OF PARRISH - LANGLADE COUNTY","3","3","0","0"
"2024 General Election","34020","TOWN OF PECK - LANGLADE COUNTY","11","7","0","0"
"2024 General Election","34022","TOWN OF POLAR - LANGLADE COUNTY","52","49","22","0"
"2024 General Election","34024","TOWN OF PRICE - LANGLADE COUNTY","7","0","0",""
"2024 General Election","34026","TOWN OF ROLLING - LANGLADE COUNTY","70","69","15","0"
"2024 General Election","34028","TOWN OF SUMMIT - LANGLADE COUNTY","4","0","0",""
"2024 General Election","34030","TOWN OF UPHAM - LANGLADE COUNTY","77","74","31","0"
"2024 General Election","34032","TOWN OF VILAS - LANGLADE COUNTY","11","11","5","0"
"2024 General Election","34034","TOWN OF WOLF RIVER - LANGLADE COUNTY","79","74","38","0"
"2024 General Election","34191","VILLAGE OF WHITE LAKE - LANGLADE COUNTY","36","35","13","0"
"2024 General Election","34201","CITY OF ANTIGO - LANGLADE COUNTY","475","473","195","0"
"2024 General Election","35002","TOWN OF BIRCH - LINCOLN COUNTY","17","17","6","0"
"2024 General Election","35004","TOWN OF BRADLEY - LINCOLN COUNTY","225","224","114","0"
"2024 General Election","35006","TOWN OF CORNING - LINCOLN COUNTY","42","42","18","0"
"2024 General Election","35008","TOWN OF HARDING - LINCOLN COUNTY","29","28","10","0"
"2024 General Election","35010","TOWN OF HARRISON - LINCOLN COUNTY","75","74","35","0"
"2024 General Election","35012","TOWN OF KING - LINCOLN COUNTY","117","115","59","0"
"2024 General Election","35014","TOWN OF MERRILL - LINCOLN COUNTY","235","234","106","0"
"2024 General Election","35016","TOWN OF PINE RIVER - LINCOLN COUNTY","131","126","43","0"
"2024 General Election","35018","TOWN OF ROCK FALLS - LINCOLN COUNTY","40","40","22","0"
"2024 General Election","35020","TOWN OF RUSSELL - LINCOLN COUNTY","30","28","15","0"
"2024 General Election","35022","TOWN OF SCHLEY - LINCOLN COUNTY","57","52","13","0"
"2024 General Election","35024","TOWN OF SCOTT - LINCOLN COUNTY","88","81","35","0"
"2024 General Election","35026","TOWN OF SKANAWAN - LINCOLN COUNTY","14","0","0",""
"2024 General Election","35028","TOWN OF SOMO - LINCOLN COUNTY","11","8","1","0"
"2024 General Election","35030","TOWN OF TOMAHAWK - LINCOLN COUNTY","54","53","17","0"
"2024 General Election","35032","TOWN OF WILSON - LINCOLN COUNTY","29","23","15","0"
"2024 General Election","35251","CITY OF MERRILL - LINCOLN COUNTY","610","538","257","0"
"2024 General Election","35286","CITY OF TOMAHAWK - LINCOLN COUNTY","285","284","101","0"
"2024 General Election","36002","TOWN OF CATO - MANITOWOC COUNTY","87","84","30","0"
"2024 General Election","36004","TOWN OF CENTERVILLE - MANITOWOC COUNTY","61","61","30","0"
"2024 General Election","36006","TOWN OF COOPERSTOWN - MANITOWOC COUNTY","86","85","45","0"
"2024 General Election","36008","TOWN OF EATON - MANITOWOC COUNTY","39","39","20","0"
"2024 General Election","36010","TOWN OF FRANKLIN - MANITOWOC COUNTY","72","72","31","0"
"2024 General Election","36012","TOWN OF GIBSON - MANITOWOC COUNTY","73","73","41","0"
"2024 General Election","36014","TOWN OF KOSSUTH - MANITOWOC COUNTY","135","134","58","0"
"2024 General Election","36016","TOWN OF LIBERTY - MANITOWOC COUNTY","78","78","31","0"
"2024 General Election","36018","TOWN OF MANITOWOC - MANITOWOC COUNTY","93","91","42","0"
"2024 General Election","36020","TOWN OF MANITOWOC RAPIDS - MANITOWOC COUNTY","257","255","120","0"
"2024 General Election","36022","TOWN OF MAPLE GROVE - MANITOWOC COUNTY","36","36","14","0"
"2024 General Election","36024","TOWN OF MEEME - MANITOWOC COUNTY","94","94","50","0"
"2024 General Election","36026","TOWN OF MISHICOT - MANITOWOC COUNTY","80","75","33","0"
"2024 General Election","36028","TOWN OF NEWTON - MANITOWOC COUNTY","181","181","88","0"
"2024 General Election","36030","TOWN OF ROCKLAND - MANITOWOC COUNTY","53","51","15","0"
"2024 General Election","36032","TOWN OF SCHLESWIG - MANITOWOC COUNTY","150","150","55","0"
"2024 General Election","36034","TOWN OF TWO CREEKS - MANITOWOC COUNTY","26","25","10","0"
"2024 General Election","36036","TOWN OF TWO RIVERS - MANITOWOC COUNTY","164","164","95","0"
"2024 General Election","36112","VILLAGE OF CLEVELAND - MANITOWOC COUNTY","69","67","29","0"
"2024 General Election","36126","VILLAGE OF FRANCIS CREEK - MANITOWOC COUNTY","37","31","16","0"
"2024 General Election","36132","VILLAGE OF KELLNERSVILLE - MANITOWOC COUNTY","9","9","2","0"
"2024 General Election","36147","VILLAGE OF MARIBEL - MANITOWOC COUNTY","8","8","0","0"
"2024 General Election","36151","VILLAGE OF MISHICOT - MANITOWOC COUNTY","77","75","40","0"
"2024 General Election","36176","VILLAGE OF REEDSVILLE - MANITOWOC COUNTY","67","65","28","0"
"2024 General Election","36181","VILLAGE OF ST. NAZIANZ - MANITOWOC COUNTY","16","16","4","0"
"2024 General Election","36186","VILLAGE OF VALDERS - MANITOWOC COUNTY","44","44","18","0"
"2024 General Election","36191","VILLAGE OF WHITELAW - MANITOWOC COUNTY","29","29","0","0"
"2024 General Election","36241","CITY OF KIEL - MULTIPLE COUNTIES","319","311","136","0"
"2024 General Election","36251","CITY OF MANITOWOC - MANITOWOC COUNTY","2657","2628","1166","0"
"2024 General Election","36286","CITY OF TWO RIVERS - MANITOWOC COUNTY","905","896","384","0"
"2024 General Election","37002","TOWN OF BERGEN - MARATHON COUNTY","63","61","21","0"
"2024 General Election","37004","TOWN OF BERLIN - MARATHON COUNTY","72","72","12","0"
"2024 General Election","37006","TOWN OF BERN - MARATHON COUNTY","15","15","13","0"
"2024 General Election","37008","TOWN OF BEVENT - MARATHON COUNTY","72","70","29","0"
"2024 General Election","37010","TOWN OF BRIGHTON - MARATHON COUNTY","27","27","13","0"
"2024 General Election","37012","TOWN OF CASSEL - MARATHON COUNTY","51","50","25","0"
"2024 General Election","37014","TOWN OF CLEVELAND - MARATHON COUNTY","81","81","31","0"
"2024 General Election","37016","TOWN OF DAY - MARATHON COUNTY","31","29","7","0"
"2024 General Election","37018","TOWN OF EASTON - MARATHON COUNTY","66","65","25","0"
"2024 General Election","37020","TOWN OF EAU PLEINE - MARATHON COUNTY","38","38","19","0"
"2024 General Election","37022","TOWN OF ELDERON - MARATHON COUNTY","44","44","18","0"
"2024 General Election","37024","TOWN OF EMMET - MARATHON COUNTY","70","68","30","0"
"2024 General Election","37026","TOWN OF FRANKFORT - MARATHON COUNTY","20","20","4","0"
"2024 General Election","37028","TOWN OF FRANZEN - MARATHON COUNTY","34","34","16","0"
"2024 General Election","37030","TOWN OF GREEN VALLEY - MARATHON COUNTY","37","37","13","0"
"2024 General Election","37032","TOWN OF GUENTHER - MARATHON COUNTY","9","3","0","0"
"2024 General Election","37034","TOWN OF HALSEY - MARATHON COUNTY","26","25","8","0"
"2024 General Election","37036","TOWN OF HAMBURG - MARATHON COUNTY","40","40","17","0"
